date,short_date,year,month,doy,day,hour,ind,rain,ind_1,temp,ind_2,wetb,dewpt,vappr,rhum,msl,ind_3,wdsp,ind_4,wddir,sun,sol_rad,stna,stno,height,lat,long
2016-06-04T07:00:00Z,2016-06-04,2016,6,156,4,7,0,0,0,9.3,0,9.2,9,11.5,97,1019.1,2,1,2,250,NA,0.867,Dunsany,1375,83,53.51,-6.656
2016-06-04T08:00:00Z,2016-06-04,2016,6,156,4,8,0,0,0,11.9,0,10.9,9.9,12.2,87,1019.1,2,1,2,260,NA,1.365,Dunsany,1375,83,53.51,-6.656
2016-06-04T09:00:00Z,2016-06-04,2016,6,156,4,9,0,0,0,14.9,0,12.3,9.9,12.2,72,1019,2,2,2,340,NA,1.847,Dunsany,1375,83,53.51,-6.656
2016-06-04T10:00:00Z,2016-06-04,2016,6,156,4,10,0,0,0,17.4,0,14.1,11.4,13.5,68,1019,2,2,2,60,NA,2.286,Dunsany,1375,83,53.51,-6.656
2016-06-04T11:00:00Z,2016-06-04,2016,6,156,4,11,0,0,0,18.8,0,13.6,8.9,11.4,52,1018.9,2,4,2,40,NA,2.571,Dunsany,1375,83,53.51,-6.656
2016-06-04T12:00:00Z,2016-06-04,2016,6,156,4,12,0,0,0,19.1,0,15.9,13.5,15.5,69,1018.8,2,5,2,70,NA,2.741,Dunsany,1375,83,53.51,-6.656
2016-06-04T13:00:00Z,2016-06-04,2016,6,156,4,13,0,0,0,19.6,0,16.3,14,16,70,1018.7,2,7,2,60,NA,2.742,Dunsany,1375,83,53.51,-6.656
2016-06-04T14:00:00Z,2016-06-04,2016,6,156,4,14,0,0,0,19.9,0,16.6,14.3,16.3,70,1018.7,2,8,2,70,NA,2.677,Dunsany,1375,83,53.51,-6.656
2016-06-04T15:00:00Z,2016-06-04,2016,6,156,4,15,0,0,0,20.5,0,16.9,14.4,16.4,68,1018.6,2,8,2,50,NA,2.285,Dunsany,1375,83,53.51,-6.656
2016-06-04T16:00:00Z,2016-06-04,2016,6,156,4,16,0,0,0,20.1,0,16.9,14.7,16.7,70,1018.4,2,7,2,50,NA,1.694,Dunsany,1375,83,53.51,-6.656
2016-06-04T17:00:00Z,2016-06-04,2016,6,156,4,17,0,0,0,19.2,0,16.2,14,16,71,1018.5,2,7,2,70,NA,1.122,Dunsany,1375,83,53.51,-6.656
2016-06-04T18:00:00Z,2016-06-04,2016,6,156,4,18,0,0,0,18.5,0,16,14.2,16.2,75,1018.5,2,9,2,90,NA,0.583,Dunsany,1375,83,53.51,-6.656
2016-06-04T19:00:00Z,2016-06-04,2016,6,156,4,19,0,0,0,17.3,0,15.3,13.7,15.7,79,1018.8,2,8,2,80,NA,0.162,Dunsany,1375,83,53.51,-6.656
2016-06-04T20:00:00Z,2016-06-04,2016,6,156,4,20,0,0,0,16.3,0,14.7,13.4,15.4,82,1019.2,2,6,2,80,NA,0.04,Dunsany,1375,83,53.51,-6.656
2016-06-04T21:00:00Z,2016-06-04,2016,6,156,4,21,0,0,0,14.7,0,13.6,12.7,14.7,88,1019.7,2,5,2,80,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-04T22:00:00Z,2016-06-04,2016,6,156,4,22,0,0,0,13.2,0,12.6,12.1,14.1,93,1020,2,4,2,80,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-04T23:00:00Z,2016-06-04,2016,6,156,4,23,0,0,0,13.6,0,13,12.5,14.5,92,1019.9,2,3,2,80,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-05T00:00:00Z,2016-06-05,2016,6,157,5,0,0,0,0,13.5,0,13,12.6,14.6,94,1019.7,2,3,2,70,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-05T01:00:00Z,2016-06-05,2016,6,157,5,1,0,0,0,13.7,0,13.1,12.7,14.7,93,1019.7,2,3,2,70,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-05T02:00:00Z,2016-06-05,2016,6,157,5,2,0,0,0,13.8,0,13.2,12.8,14.8,93,1019.7,2,3,2,80,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-05T03:00:00Z,2016-06-05,2016,6,157,5,3,0,0,0,13.9,0,13.3,12.7,14.7,93,1019.6,2,4,2,80,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-05T04:00:00Z,2016-06-05,2016,6,157,5,4,0,0,0,13.9,0,13.3,12.8,14.8,93,1019.6,2,3,2,70,NA,0.022,Dunsany,1375,83,53.51,-6.656
2016-06-05T05:00:00Z,2016-06-05,2016,6,157,5,5,0,0,0,14.3,0,13.6,13.1,15.1,93,1019.7,2,3,2,90,NA,0.253,Dunsany,1375,83,53.51,-6.656
2016-06-05T06:00:00Z,2016-06-05,2016,6,157,5,6,0,0,0,15.3,0,14.4,13.8,15.8,91,1019.7,2,4,2,80,NA,0.329,Dunsany,1375,83,53.51,-6.656
2016-06-05T07:00:00Z,2016-06-05,2016,6,157,5,7,0,0,0,15.5,0,14.7,14,16,90,1020,2,3,2,80,NA,0.633,Dunsany,1375,83,53.51,-6.656
2016-06-05T08:00:00Z,2016-06-05,2016,6,157,5,8,0,0,0,16.5,0,15.4,14.6,16.6,88,1019.9,2,5,2,80,NA,1.041,Dunsany,1375,83,53.51,-6.656
2016-06-05T09:00:00Z,2016-06-05,2016,6,157,5,9,0,0,0,18.2,0,16.6,15.5,17.6,84,1019.8,2,5,2,70,NA,1.357,Dunsany,1375,83,53.51,-6.656
2016-06-05T10:00:00Z,2016-06-05,2016,6,157,5,10,0,0,0,18.4,0,16.8,15.7,17.9,84,1020.3,2,5,2,70,NA,1.485,Dunsany,1375,83,53.51,-6.656
2016-06-05T11:00:00Z,2016-06-05,2016,6,157,5,11,0,0,0,19.6,0,17.6,16.2,18.4,80,1020.1,2,6,2,60,NA,1.594,Dunsany,1375,83,53.51,-6.656
2016-06-05T12:00:00Z,2016-06-05,2016,6,157,5,12,0,0,0,21,0,18,16.1,18.3,73,1019.9,2,8,2,90,NA,1.446,Dunsany,1375,83,53.51,-6.656
2016-06-05T13:00:00Z,2016-06-05,2016,6,157,5,13,0,0,0,21,0,17.5,15.2,17.3,69,1019.7,2,9,2,110,NA,2.614,Dunsany,1375,83,53.51,-6.656
2016-06-05T14:00:00Z,2016-06-05,2016,6,157,5,14,0,0,0,22.5,0,18.3,15.6,17.7,65,1019.6,2,11,2,110,NA,2.56,Dunsany,1375,83,53.51,-6.656
2016-06-05T15:00:00Z,2016-06-05,2016,6,157,5,15,0,0,0,22,0,18.3,15.9,18.1,68,1019.7,2,13,2,110,NA,2.289,Dunsany,1375,83,53.51,-6.656
2016-06-05T16:00:00Z,2016-06-05,2016,6,157,5,16,0,0,0,21.6,0,18.1,15.8,17.9,69,1019.3,2,13,2,110,NA,1.75,Dunsany,1375,83,53.51,-6.656
2016-06-05T17:00:00Z,2016-06-05,2016,6,157,5,17,0,0,0,21.2,0,18.2,16.3,18.5,73,1019.4,2,11,2,110,NA,0.698,Dunsany,1375,83,53.51,-6.656
2016-06-05T18:00:00Z,2016-06-05,2016,6,157,5,18,0,0,0,19.9,0,17.2,15.4,17.5,75,1019.8,2,9,2,110,NA,0.407,Dunsany,1375,83,53.51,-6.656
2016-06-05T19:00:00Z,2016-06-05,2016,6,157,5,19,0,0,0,19.3,0,16.9,15.2,17.3,77,1019.8,2,9,2,110,NA,0.156,Dunsany,1375,83,53.51,-6.656
2016-06-05T20:00:00Z,2016-06-05,2016,6,157,5,20,0,0,0,18.6,0,16.9,15.6,17.8,82,1020.4,2,5,2,120,NA,0.027,Dunsany,1375,83,53.51,-6.656
2016-06-05T21:00:00Z,2016-06-05,2016,6,157,5,21,0,0,0,17.6,0,16.2,15.3,17.3,85,1020.6,2,4,2,100,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-05T22:00:00Z,2016-06-05,2016,6,157,5,22,0,0,0,16.2,0,15.3,14.6,16.6,90,1020.7,2,5,2,80,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-05T23:00:00Z,2016-06-05,2016,6,157,5,23,0,0,0,15.5,0,14.8,14.3,16.3,92,1020.8,2,6,2,100,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-06T00:00:00Z,2016-06-06,2016,6,158,6,0,0,0,0,14.1,0,13.7,13.4,15.3,95,1020.9,2,6,2,100,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-06T01:00:00Z,2016-06-06,2016,6,158,6,1,0,0,0,13.3,0,13,12.8,14.7,96,1021,2,5,2,110,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-06T02:00:00Z,2016-06-06,2016,6,158,6,2,0,0,0,13,0,12.7,12.4,14.4,96,1020.6,2,2,2,100,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-06T03:00:00Z,2016-06-06,2016,6,158,6,3,0,0,0,12.9,0,12.7,12.6,14.6,98,1020.3,2,3,2,90,NA,0.001,Dunsany,1375,83,53.51,-6.656
2016-06-06T04:00:00Z,2016-06-06,2016,6,158,6,4,0,0,0,12.8,0,12.7,12.6,14.6,98,1020.2,2,3,2,80,NA,0.059,Dunsany,1375,83,53.51,-6.656
2016-06-06T05:00:00Z,2016-06-06,2016,6,158,6,5,0,0,0,13.5,0,13.2,13.1,15,97,1020.4,2,4,2,100,NA,0.224,Dunsany,1375,83,53.51,-6.656
2016-06-06T06:00:00Z,2016-06-06,2016,6,158,6,6,0,0,0,14.5,0,14,13.6,15.6,94,1020.4,2,4,2,100,NA,0.64,Dunsany,1375,83,53.51,-6.656
2016-06-06T07:00:00Z,2016-06-06,2016,6,158,6,7,0,0,0,16.7,0,15.4,14.5,16.5,86,1020.3,2,4,2,80,NA,1.268,Dunsany,1375,83,53.51,-6.656
2016-06-06T08:00:00Z,2016-06-06,2016,6,158,6,8,0,0,0,17.7,0,16,14.7,16.8,82,1020.3,2,5,2,90,NA,1.249,Dunsany,1375,83,53.51,-6.656
2016-06-06T09:00:00Z,2016-06-06,2016,6,158,6,9,0,0,0,18.9,0,16.8,15.4,17.5,80,1020.5,2,7,2,100,NA,1.36,Dunsany,1375,83,53.51,-6.656
2016-06-06T10:00:00Z,2016-06-06,2016,6,158,6,10,0,0,0,19.9,0,17.4,15.8,17.9,77,1020.7,2,8,2,110,NA,2.394,Dunsany,1375,83,53.51,-6.656
2016-06-06T11:00:00Z,2016-06-06,2016,6,158,6,11,0,0,0,21.2,0,18.2,16.3,18.6,73,1020.2,2,8,2,100,NA,2.033,Dunsany,1375,83,53.51,-6.656
2016-06-06T12:00:00Z,2016-06-06,2016,6,158,6,12,0,0,0,20.2,0,17.5,15.6,17.7,74,1019.9,2,9,2,110,NA,0.491,Dunsany,1375,83,53.51,-6.656
2016-06-06T13:00:00Z,2016-06-06,2016,6,158,6,13,0,1.2,0,18.6,0,17.2,16.3,18.6,86,1020.4,2,10,2,120,NA,0.862,Dunsany,1375,83,53.51,-6.656
2016-06-06T14:00:00Z,2016-06-06,2016,6,158,6,14,0,0.1,0,18.6,0,16.5,15,17,79,1020.2,2,6,2,120,NA,1.353,Dunsany,1375,83,53.51,-6.656
2016-06-06T15:00:00Z,2016-06-06,2016,6,158,6,15,0,0,0,20.8,0,17.5,15.2,17.2,70,1019.8,2,5,2,120,NA,1.286,Dunsany,1375,83,53.51,-6.656
2016-06-06T16:00:00Z,2016-06-06,2016,6,158,6,16,0,0,0,20.9,0,18.4,16.8,19.2,77,1019.6,2,5,2,110,NA,1.074,Dunsany,1375,83,53.51,-6.656
2016-06-06T17:00:00Z,2016-06-06,2016,6,158,6,17,0,0,0,21.1,0,18.2,16.4,18.6,74,1019.2,2,7,2,100,NA,0.515,Dunsany,1375,83,53.51,-6.656
2016-06-06T18:00:00Z,2016-06-06,2016,6,158,6,18,0,0,0,20.2,0,18,16.6,18.9,79,1019.6,2,5,2,120,NA,0.151,Dunsany,1375,83,53.51,-6.656
2016-06-06T19:00:00Z,2016-06-06,2016,6,158,6,19,0,0.5,0,19,0,17.6,16.8,19.1,87,1020,2,4,2,20,NA,0.057,Dunsany,1375,83,53.51,-6.656
2016-06-06T20:00:00Z,2016-06-06,2016,6,158,6,20,0,2.6,0,17.3,0,16.7,16.4,18.6,94,1020.1,2,5,2,70,NA,0.013,Dunsany,1375,83,53.51,-6.656
2016-06-06T21:00:00Z,2016-06-06,2016,6,158,6,21,0,0,0,16.3,0,15.9,15.5,17.6,95,1020.6,2,5,2,100,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-06T22:00:00Z,2016-06-06,2016,6,158,6,22,0,0,0,16.3,0,15.8,15.5,17.6,94,1020.9,2,4,2,120,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-06T23:00:00Z,2016-06-06,2016,6,158,6,23,0,0.2,0,16.3,0,16,15.8,17.9,96,1020.9,2,5,2,120,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-07T00:00:00Z,2016-06-07,2016,6,159,7,0,0,0,0,15.9,0,15.6,15.5,17.6,97,1021.1,2,1,2,120,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-07T01:00:00Z,2016-06-07,2016,6,159,7,1,0,0,0,15.5,0,15.3,15.1,17.2,97,1021.2,2,4,2,80,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-07T02:00:00Z,2016-06-07,2016,6,159,7,2,0,0.1,0,15,0,14.8,14.6,16.6,97,1021.2,2,3,2,80,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-07T03:00:00Z,2016-06-07,2016,6,159,7,3,0,0,0,15.1,0,14.9,14.9,16.9,98,1021.2,2,2,2,100,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-07T04:00:00Z,2016-06-07,2016,6,159,7,4,0,0,0,15.2,0,15.1,15,17.1,98,1021.1,2,1,2,240,NA,0.021,Dunsany,1375,83,53.51,-6.656
2016-06-07T05:00:00Z,2016-06-07,2016,6,159,7,5,0,0,0,15.3,0,15.2,15,17.1,98,1021.3,2,1,2,120,NA,0.074,Dunsany,1375,83,53.51,-6.656
2016-06-07T06:00:00Z,2016-06-07,2016,6,159,7,6,0,0,0,15.4,0,15.1,14.8,16.8,95,1021.7,2,2,2,220,NA,0.267,Dunsany,1375,83,53.51,-6.656
2016-06-07T07:00:00Z,2016-06-07,2016,6,159,7,7,0,0,0,16,0,15.3,14.8,16.8,92,1022.1,2,2,2,200,NA,0.697,Dunsany,1375,83,53.51,-6.656
2016-06-07T08:00:00Z,2016-06-07,2016,6,159,7,8,0,0,0,17.1,0,15.8,14.8,16.9,86,1022.4,2,2,2,190,NA,0.322,Dunsany,1375,83,53.51,-6.656
2016-06-07T09:00:00Z,2016-06-07,2016,6,159,7,9,0,0,0,16.6,0,15.6,14.8,16.9,89,1023.1,2,3,2,230,NA,0.311,Dunsany,1375,83,53.51,-6.656
2016-06-07T10:00:00Z,2016-06-07,2016,6,159,7,10,0,0,0,16.5,0,15.7,15.1,17.1,91,1023.4,2,3,2,220,NA,0.502,Dunsany,1375,83,53.51,-6.656
2016-06-07T11:00:00Z,2016-06-07,2016,6,159,7,11,0,0,0,16.8,0,15.7,14.9,16.9,88,1023.6,2,3,2,210,NA,0.688,Dunsany,1375,83,53.51,-6.656
2016-06-07T12:00:00Z,2016-06-07,2016,6,159,7,12,0,0,0,17.3,0,15.8,14.8,16.8,85,1023.7,2,2,2,170,NA,1.595,Dunsany,1375,83,53.51,-6.656
2016-06-07T13:00:00Z,2016-06-07,2016,6,159,7,13,0,0,0,18.7,0,16.8,15.4,17.5,80,1023.5,2,2,2,60,NA,0.846,Dunsany,1375,83,53.51,-6.656
2016-06-07T14:00:00Z,2016-06-07,2016,6,159,7,14,0,0,0,18.7,0,16.9,15.6,17.7,81,1023.7,2,3,2,300,NA,1.336,Dunsany,1375,83,53.51,-6.656
2016-06-07T15:00:00Z,2016-06-07,2016,6,159,7,15,0,0,0,19.9,0,17.1,15.2,17.2,74,1023.5,2,4,2,260,NA,1.57,Dunsany,1375,83,53.51,-6.656
2016-06-07T16:00:00Z,2016-06-07,2016,6,159,7,16,0,0,0,21.1,0,17.2,14.5,16.5,66,1023.3,2,3,2,280,NA,1.664,Dunsany,1375,83,53.51,-6.656
2016-06-07T17:00:00Z,2016-06-07,2016,6,159,7,17,0,0,0,21.4,0,17.3,14.5,16.5,64,1022.9,2,3,2,280,NA,1.099,Dunsany,1375,83,53.51,-6.656
2016-06-07T18:00:00Z,2016-06-07,2016,6,159,7,18,0,0,0,21.8,0,17.2,14,16,61,1023.2,2,2,2,240,NA,0.828,Dunsany,1375,83,53.51,-6.656
2016-06-07T19:00:00Z,2016-06-07,2016,6,159,7,19,0,0,0,21.3,0,17.5,14.9,16.9,67,1023.5,2,3,2,260,NA,0.269,Dunsany,1375,83,53.51,-6.656
2016-06-07T20:00:00Z,2016-06-07,2016,6,159,7,20,0,0,0,19.4,0,17,15.3,17.4,77,1023.7,2,2,2,10,NA,0.04,Dunsany,1375,83,53.51,-6.656
2016-06-07T21:00:00Z,2016-06-07,2016,6,159,7,21,0,0,0,17.1,0,16,15.2,17.2,88,1024.2,2,3,2,100,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-07T22:00:00Z,2016-06-07,2016,6,159,7,22,0,0,0,16.3,0,15.5,14.9,16.9,91,1024.4,2,4,2,120,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-07T23:00:00Z,2016-06-07,2016,6,159,7,23,0,0,0,14.8,0,14.3,14,15.9,95,1024.9,2,1,2,130,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-08T00:00:00Z,2016-06-08,2016,6,160,8,0,0,0,0,14.3,0,14.2,14.1,16.1,98,1025,2,2,2,150,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-08T01:00:00Z,2016-06-08,2016,6,160,8,1,0,0,0,13.8,0,13.6,13.5,15.5,98,1025.1,2,2,2,20,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-08T02:00:00Z,2016-06-08,2016,6,160,8,2,0,0,0,15.2,0,15.1,14.9,17,98,1024.9,2,2,2,10,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-08T03:00:00Z,2016-06-08,2016,6,160,8,3,0,0,0,14.9,0,14.8,14.7,16.7,98,1024.8,2,3,2,10,NA,0.001,Dunsany,1375,83,53.51,-6.656
2016-06-08T04:00:00Z,2016-06-08,2016,6,160,8,4,0,0,0,14.2,0,14.1,14.1,16.1,99,1025,2,2,2,10,NA,0.03,Dunsany,1375,83,53.51,-6.656
2016-06-08T05:00:00Z,2016-06-08,2016,6,160,8,5,0,0,0,14.8,0,14.8,14.7,16.8,99,1025.1,2,1,2,50,NA,0.109,Dunsany,1375,83,53.51,-6.656
2016-06-08T06:00:00Z,2016-06-08,2016,6,160,8,6,0,0,0,15.5,0,15.5,15.4,17.5,99,1025.3,2,5,2,40,NA,0.274,Dunsany,1375,83,53.51,-6.656
2016-06-08T07:00:00Z,2016-06-08,2016,6,160,8,7,0,0,0,15.8,0,15.7,15.6,17.7,99,1025.4,2,5,2,50,NA,0.385,Dunsany,1375,83,53.51,-6.656
2016-06-08T08:00:00Z,2016-06-08,2016,6,160,8,8,0,0,0,15.9,0,15.8,15.7,17.8,98,1025.7,2,6,2,60,NA,0.554,Dunsany,1375,83,53.51,-6.656
2016-06-08T09:00:00Z,2016-06-08,2016,6,160,8,9,0,0,0,15.8,0,15.6,15.5,17.6,98,1025.7,2,6,2,70,NA,0.971,Dunsany,1375,83,53.51,-6.656
2016-06-08T10:00:00Z,2016-06-08,2016,6,160,8,10,0,0,0,16.9,0,16.2,15.8,18,93,1025.6,2,6,2,70,NA,1.455,Dunsany,1375,83,53.51,-6.656
2016-06-08T11:00:00Z,2016-06-08,2016,6,160,8,11,0,0,0,17.8,0,16.7,15.9,18.1,88,1025.7,2,6,2,70,NA,1.458,Dunsany,1375,83,53.51,-6.656
2016-06-08T12:00:00Z,2016-06-08,2016,6,160,8,12,0,0,0,18.3,0,16.7,15.6,17.7,84,1025.6,2,5,2,60,NA,1.182,Dunsany,1375,83,53.51,-6.656
2016-06-08T13:00:00Z,2016-06-08,2016,6,160,8,13,0,0,0,18.8,0,16.9,15.6,17.7,81,1025.4,2,5,2,90,NA,1.666,Dunsany,1375,83,53.51,-6.656
2016-06-08T14:00:00Z,2016-06-08,2016,6,160,8,14,0,0,0,19.9,0,17.5,16,18.2,78,1024.9,2,5,2,50,NA,1.575,Dunsany,1375,83,53.51,-6.656
2016-06-08T15:00:00Z,2016-06-08,2016,6,160,8,15,0,0,0,20.1,0,17.9,16.4,18.7,79,1024.7,2,6,2,50,NA,1.477,Dunsany,1375,83,53.51,-6.656
2016-06-08T16:00:00Z,2016-06-08,2016,6,160,8,16,0,0,0,19.7,0,17.5,16.1,18.3,79,1024.1,2,6,2,70,NA,1.463,Dunsany,1375,83,53.51,-6.656
2016-06-08T17:00:00Z,2016-06-08,2016,6,160,8,17,0,0,0,19.6,0,17.3,15.7,17.8,78,1023.8,2,7,2,70,NA,1.165,Dunsany,1375,83,53.51,-6.656
2016-06-08T18:00:00Z,2016-06-08,2016,6,160,8,18,0,0,0,19.2,0,17.1,15.8,17.9,80,1023.5,2,7,2,90,NA,0.859,Dunsany,1375,83,53.51,-6.656
2016-06-08T19:00:00Z,2016-06-08,2016,6,160,8,19,0,0,0,18.4,0,16.7,15.6,17.7,83,1023.3,2,7,2,80,NA,0.394,Dunsany,1375,83,53.51,-6.656
2016-06-08T20:00:00Z,2016-06-08,2016,6,160,8,20,0,0,0,15.8,0,15.2,14.8,16.9,94,1023.6,2,7,2,100,NA,0.04,Dunsany,1375,83,53.51,-6.656
2016-06-08T21:00:00Z,2016-06-08,2016,6,160,8,21,0,0,0,14.2,0,14.2,14.1,16.1,99,1023.6,2,7,2,90,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-08T22:00:00Z,2016-06-08,2016,6,160,8,22,0,0,0,13.8,0,13.8,13.8,15.8,100,1023.5,2,7,2,90,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-08T23:00:00Z,2016-06-08,2016,6,160,8,23,0,0,0,13.5,0,13.5,13.5,15.4,100,1023.5,2,5,2,100,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-09T00:00:00Z,2016-06-09,2016,6,161,9,0,0,0,0,13.1,0,13.1,13.1,15,100,1023.3,2,3,2,90,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-09T01:00:00Z,2016-06-09,2016,6,161,9,1,0,0,0,12.7,0,12.7,12.7,14.7,100,1023.1,2,3,2,70,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-09T02:00:00Z,2016-06-09,2016,6,161,9,2,0,0,0,12.5,0,12.5,12.5,14.5,100,1022.8,2,3,2,80,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-09T03:00:00Z,2016-06-09,2016,6,161,9,3,0,0,0,12.4,0,12.4,12.4,14.4,100,1022.4,2,3,2,90,NA,0.001,Dunsany,1375,83,53.51,-6.656
2016-06-09T04:00:00Z,2016-06-09,2016,6,161,9,4,0,0,0,12,0,12,12,14,100,1022.3,2,2,2,150,NA,0.04,Dunsany,1375,83,53.51,-6.656
2016-06-09T05:00:00Z,2016-06-09,2016,6,161,9,5,0,0,0,12,0,12,12,14,100,1021.8,2,3,2,110,NA,0.155,Dunsany,1375,83,53.51,-6.656
2016-06-09T06:00:00Z,2016-06-09,2016,6,161,9,6,0,0.1,0,12.4,0,12.4,12.4,14.4,100,1021.6,2,4,2,100,NA,0.307,Dunsany,1375,83,53.51,-6.656
2016-06-09T07:00:00Z,2016-06-09,2016,6,161,9,7,0,0,0,12.8,0,12.8,12.8,14.8,100,1021.6,2,3,2,130,NA,0.404,Dunsany,1375,83,53.51,-6.656
2016-06-09T08:00:00Z,2016-06-09,2016,6,161,9,8,0,0,0,13.3,0,13.3,13.3,15.2,100,1021.1,2,4,2,80,NA,0.525,Dunsany,1375,83,53.51,-6.656
2016-06-09T09:00:00Z,2016-06-09,2016,6,161,9,9,0,0,0,14.2,0,14.2,14.2,16.2,100,1020.9,2,4,2,100,NA,1.102,Dunsany,1375,83,53.51,-6.656
2016-06-09T10:00:00Z,2016-06-09,2016,6,161,9,10,0,0,0,15.3,0,15.1,14.9,16.9,97,1020.6,2,4,2,80,NA,1.762,Dunsany,1375,83,53.51,-6.656
2016-06-09T11:00:00Z,2016-06-09,2016,6,161,9,11,0,0,0,17.8,0,16.5,15.5,17.6,86,1019.9,2,4,2,70,NA,2.73,Dunsany,1375,83,53.51,-6.656
2016-06-09T12:00:00Z,2016-06-09,2016,6,161,9,12,0,0,0,19.2,0,17,15.5,17.6,79,1019.6,2,5,2,100,NA,1.728,Dunsany,1375,83,53.51,-6.656
2016-06-09T13:00:00Z,2016-06-09,2016,6,161,9,13,0,0,0,20.1,0,17.6,16,18.2,77,1019,2,4,2,130,NA,1.77,Dunsany,1375,83,53.51,-6.656
2016-06-09T14:00:00Z,2016-06-09,2016,6,161,9,14,0,0,0,20.4,0,17.6,15.7,17.9,74,1018.4,2,4,2,120,NA,1.819,Dunsany,1375,83,53.51,-6.656
2016-06-09T15:00:00Z,2016-06-09,2016,6,161,9,15,0,0,0,22,0,17.4,14.2,16.2,61,1017.7,2,3,2,150,NA,1.555,Dunsany,1375,83,53.51,-6.656
2016-06-09T16:00:00Z,2016-06-09,2016,6,161,9,16,0,0,0,21.5,0,17.1,14,16,62,1017.3,2,5,2,170,NA,1.184,Dunsany,1375,83,53.51,-6.656
2016-06-09T17:00:00Z,2016-06-09,2016,6,161,9,17,0,0,0,21.2,0,16,11.9,14,55,1016.9,2,5,2,200,NA,0.772,Dunsany,1375,83,53.51,-6.656
2016-06-09T18:00:00Z,2016-06-09,2016,6,161,9,18,0,0,0,20.4,0,16.1,12.8,14.7,61,1016.6,2,5,2,200,NA,0.4,Dunsany,1375,83,53.51,-6.656
2016-06-09T19:00:00Z,2016-06-09,2016,6,161,9,19,0,0,0,19.9,0,16.7,14.4,16.4,70,1016.3,2,2,2,170,NA,0.15,Dunsany,1375,83,53.51,-6.656
2016-06-09T20:00:00Z,2016-06-09,2016,6,161,9,20,0,0,0,19,0,16.4,14.6,16.6,75,1016.2,2,2,2,150,NA,0.028,Dunsany,1375,83,53.51,-6.656
2016-06-09T21:00:00Z,2016-06-09,2016,6,161,9,21,0,0,0,18.2,0,16,14.5,16.5,79,1016.2,2,2,2,180,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-09T22:00:00Z,2016-06-09,2016,6,161,9,22,0,0,0,17.4,0,15.5,14.1,16.1,81,1016.2,2,3,2,130,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-09T23:00:00Z,2016-06-09,2016,6,161,9,23,0,0,0,16.5,0,14.8,13.5,15.5,82,1016,2,3,2,200,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-10T00:00:00Z,2016-06-10,2016,6,162,10,0,0,0,0,15.6,0,14.4,13.5,15.5,87,1015.4,2,2,2,190,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-10T01:00:00Z,2016-06-10,2016,6,162,10,1,0,0,0,15.2,0,14.3,13.5,15.5,89,1015.2,2,3,2,180,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-10T02:00:00Z,2016-06-10,2016,6,162,10,2,0,0,0,14.8,0,14,13.3,15.3,90,1014.5,2,3,2,190,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-10T03:00:00Z,2016-06-10,2016,6,162,10,3,0,0,0,14.2,0,13.6,13.2,15.2,93,1014.1,2,2,2,200,NA,0,Dunsany,1375,83,53.51,-6.656
2016-06-10T04:00:00Z,2016-06-10,2016,6,162,10,4,0,0,0,14.3,0,13.7,13.2,15.2,93,1014,2,4,2,180,NA,0.047,Dunsany,1375,83,53.51,-6.656
